{ -429012258894, 8017836639598, -49985660279519, 103956044142574 },
{ -393448505207, 7371030141409, -46064452095725, 96032049531853 },
{ -360736275212, 6774551629652, -42439033152367, 88686905069772 },
{ -330655320479, 6224642070901, -39088069888581, 81880358663344 },
{ -303001694199, 5717810233664, -35991688621046, 75574797826030 },
{ -277586603135, 5250814649927, -33131381797352, 69735088694652 },
{ -254235335751, 4820646710672, -30489919803306, 64328423973095 },
{ -232786261803, 4424514830197, -28051268029372, 59324179371399 },
{ -213089898986, 4059829617395, -25800508914654, 54693778125252 },
{ -195008042446, 3724189995269, -23723768699580, 50410563197001 },
{ -178412953221, 3415370213023, -21808148630835, 46449676775020 },
{ -163186601891, 3131307697942, -20041660374026, 42787946703722 },
{ -149219963936, 2870091697071, -18413165401086, 39403779491546 },
{ -136412363499, 2629952661335, -16912318130586, 36277059558937 },
{ -124670862448, 2409252327316, -15529512609795, 33389054402647 },
{ -113909691809, 2206474454279, -14255832537713, 30722325366599 },
{ -104049722821, 2020216176403, -13083004438166, 28260643723091 },
{ -95017975022, 1849179932331, -12003353801674, 25988911781217 },
{ -86747158938, 1692165936297, -11009764023885, 23893088752147 },
{ -79175251087, 1548065157071, -10095637977237, 21960121113184 },
{ -72245099149, 1415852772856, -9254862060901, 20177877224463 },
{ -65904055300, 1294582072126, -8481772582139, 18535085963674 },
{ -60103635799, 1183378772072, -7771124329966, 17021279155291 },
{ -54799205081, 1081435727990, -7118061209375, 15626737581527 },
{ -49949682670, 988008008491, -6518088811469, 14342440372570 },
{ -45517271379, 902408312895, -5967048801602, 13160017583579 },
{ -41467205317, 824002708551, -5461095014053, 12071705775507 },
{ -37767516354, 752206667182, -4996671147938, 11070306426006 },
{ -34388817755, 686481380585, -4570489964887, 10149147005473 },
{ -31304103802, 626330337217, -4179513894628, 9302044561789 },
{ -28488564268, 571296142317, -3820936959909, 8523271665416 },
{ -25919412714, 520957565294, -3492167937256, 7807524574254 },
{ -23575727631, 474926799087, -3190814674858, 7149893485151 },
{ -21438305508, 432846917190, -2914669493443, 6545834746038 },
{ -19489524980, 394389514895, -2661695600332, 5991144909462 },
{ -17713221269, 359252522188, -2430014450991, 5481936514797 },
{ -16094570164, 327158176499, -2217893996263, 5014615492589 },
{ -14619980865, 297851144276, -2023737757193, 4585860090414 },
{ -13276997032, 271096781072, -1846074672836, 4192601225238 },
{ -12054205453, 246679520470, -1683549669770, 3832004172649 },
{ -10941151770, 224401382831, -1534914905137, 3501451508402 },
{ -9928262734, 204080595423, -1399021638043, 3198527222608 },
{ -9006774520, 185550316044, -1274812686908, 2921001931461 },
{ -8168666639, 168657452795, -1161315433029, 2666819115813 },
{ -7406601044, 153261573107, -1057635333096, 2434082320037 },
{ -6713866021, 139233895644, -962949905777, 2221043248580 }
